Category	Org1_ID	Org2_ID	Rank	K_Expected
OtO	Q9Y6I3	Q80VP1	1	1
OtO	Q9Y6I4	Q91W36	1	1
OtO	Q9Y6I7	O54927	1	1
OtO	Q9Y6I8	Q9JJW0	1	1
OtO	Q9Y6I9	E9Q137	1	1
OtO	Q9Y6J0	G3X8Q1	1	1
OtO	Q9Y6J6	Q9D808	1	1
OtO	Q9Y6J8	Q9DAR2	1	1
OtO	Q9Y6J9	Q8R2K4	1	1
OtO	Q9Y6K0	Q8BGS7	1	1
OtO	Q9Y6K1	O88508	1	1
OtO	Q9Y6K5	Q8VI93	1	1
OtO	Q9Y6K8	Q920P5	1	1
OtO	Q9Y6K9	O88522	1	1
OtO	Q9Y6L7	Q9WVM6	1	1
OtO	Q9Y6M0	Q9JHJ7	3	1
OtO	Q9Y6M1	Q5SF07	1	1
OtO	Q9Y6M4	Q8C4X2	1	1
OtO	Q9Y6M5	Q60738	1	1
OtO	Q9Y6M9	Q9CQJ8	1	1
OtO	Q9Y6N1	Q6P8I6	1	1
OtO	Q9Y6N5	Q9R112	1	1
OtO	Q9Y6N6	Q9R0B6	1	1
OtO	Q9Y6N7	O89026	1	1
OtO	Q9Y6N8	P70408	1	1
OtO	Q9Y6N9	Q9ES64	5043	1
OtO	Q9Y6P5	P58006	1	1
OtO	Q9Y6Q1	O35646	1	1
OtO	Q9Y6Q2	Q8CDJ8	1	1
OtO	Q9Y6Q3	P17141	1	1
OtO	Q9Y6Q5	Q9WVP1	1	1
OtO	Q9Y6Q6	O35305	1	1
OtO	Q9Y6Q9	O09000	2	1
OtO	Q9Y6R0	O08919	1	1
OtO	Q9Y6R1	O88343	1	1
OtO	Q9Y6R4	O08648	1	1
OtO	Q9Y6R9	Q3UJV1	1	1
OtO	Q9Y6S9	Q8R2S1	1	1
OtO	Q9Y6T7	Q6NS52	1	1
OtO	Q9Y6U3	Q60604	1	1
OtO	Q9Y6U7	Q5SPX3	1	1
OtO	Q9Y6V0	Q9QYX7	1	1
OtO	Q9Y6V7	Q4FZF3	1	1
OtO	Q9Y6W3	Q9R1S8	1	1
OtO	Q9Y6W5	Q8BH43	1	1
OtO	Q9Y6W6	Q9ESS0	1	1
OtO	Q9Y6W8	Q9WVS0	1	1
OtO	Q9Y6X0	Q9Z180	1	1
OtO	Q9Y6X1	Q9Z1W5	1	1
OtO	Q9Y6X2	O54714	1	1
OtO	Q9Y6X3	Q9D2X5	1	1
OtO	Q9Y6X4	Q5XG69	1	1
OtO	Q9Y6X5	Q8BTJ4	1	1
OtO	Q9Y6X8	Q8C0C0	1	1
OtO	Q9Y6X9	Q69ZX6	1	1
OtO	Q9Y6Y0	Q920Q8	1	1
OtO	Q9Y6Y1	A2A891	1	1
OtO	Q9Y6Y8	Q6NZC7	1	1
OtO	Q9Y6Y9	Q9JHF9	1	1
OtO	Q9Y6Z7	Q8CF98	1	1
OtO	U3KPV4	Q3V1N9	1	1
OtO	V9GZ13	A0A2I3BRA8	1	1
OtO	W5XKT8	E9Q8Q8	1	1
OtO	A0A075B6H9	A0A0B4J1K5	1	1
OtO	A0A075B6L2	A0A0B4J1J8	1	1
OtO	A0A075B6W1	A0A0G2JFW2	1	1
OtO	A0A075B6W3	A0A0G2JDY8	1	1
OtO	A0A075B6W9	A0A0G2JGM9	1	1
OtO	A0A087WT02	A0A075B603	7	1
OtO	A0A087WTH1	E9Q8G3	1	1
OtO	A0A087WWA1	B1AUF7	1	1
OtO	A0A087WXM9	Q5F2C3	1	1
OtO	A0A087WZ39	A0A140T8P8	13	1
OtO	A0A096LP01	Q3V460	1	1
OtO	A0A096LP49	Q8C5V8	1	1
OtO	A0A0B4J1T7	Q8K1T6	1	1
OtO	A0A0B4J240	A0A0B4J1J9	1	1
OtO	A0A0B4J263	A0A0G2JG17	86	1
OtO	A0A0B4J265	A0A075B6C4	1	1
OtO	A0A0B4J268	Q5R1I9	1	1
OtO	A0A0B4J2F0	A0A5F8MPY0	1	1
OtO	A0A0D9SF12	A2AGD7	2779	1
OtO	A0A0J9YXV3	A0A0J9YVH6	1	1
OtO	A0A0U1RQF7	A0A2I3BPW5	2	1
OtO	A0A0U1RQG5	A2A3U9	5	1
OtO	A0A0U1RQS6	A0A0U1RQ45	1	1
OtO	A0A0U1RR37	A0A0U1RNT7	1	1
OtO	A0A0U1RRA0	A0A0U1RNU5	1	1
OtO	A0A0U1RRE5	A0A0N4SUI7	1	1
OtO	A0A0U1RRK4	G3UW55	1	1
OtO	A0A0U1RRL7	A0A0N4SW31	1	1
OtO	A0A0U1RRN3	Q8C5Y2	1	1
OtO	A0A140TA62	Q9D646	6	1
OtO	A0A183	D3YV94	2	1
OtO	A0A1B0GTB2	A0A1B0GQX2	1	1
OtO	A0A1B0GTC6	A0A1D5RM98	2	1
OtO	A0A1B0GTD5	Q8CDT5	13	1
OtO	A0A1B0GTH6	Q8CH19	1	1
OtO	A0A1B0GTH9	Q9D2T6	1	1
OtO	A0A1B0GTI1	A0A1B0GS61	294	1
OtO	A0A1B0GTK4	A0A1Z4VJI9	154	1
OtO	A0A1B0GTL2	A0A140LIA7	1	1
OtO	A0A1B0GTQ4	Q2Q5T5	1	1
OtO	A0A1B0GTR0	E9Q7F5	1	1
OtO	A0A1B0GTU2	A0A1B0GST9	1	1
OtO	A0A1B0GTW7	A0A286YEC0	1	1
OtO	A0A1B0GTY4	Q9D5B7	1	1
OtO	A0A1B0GU71	G3UW36	1	1
OtO	A0A1B0GUA5	A0A1B0GSF6	1	1
OtO	A0A1B0GUA6	A0A1B0GSP6	102	1
OtO	A0A1B0GUA7	A0A140LIV7	2	1
OtO	A0A1B0GUC4	Q3UWS6	4	1
OtO	A0A1B0GUI7	A0A1B0GRB6	15	1
OtO	A0A1B0GUJ8	A0A1B0GT27	1	1
OtO	A0A1B0GUS0	A0A1B0GS00	1	1
OtO	A0A1B0GUT2	Q9CX25	1	1
OtO	A0A1B0GUV1	A0A1B0GT39	1	1
OtO	A0A1B0GUV7	Q9DA81	1	1
OtO	A0A1B0GUV8	A0A1B0GSM6	1	1
OtO	A0A1B0GUW6	A0A1B0GT45	1	1
OtO	A0A1B0GUW7	A0A140LHV9	3	1
OtO	A0A1B0GUX0	B9EJX3	1	1
OtO	A0A1B0GUY1	A0A1D5RLC8	1	1
OtO	A0A1B0GUZ9	A0A1D5RM44	1	1
OtO	A0A1B0GV90	A0A1B0GQX3	1	1
OtO	A0A1B0GV96	A0A1B0GSF9	1	1
OtO	A0A1B0GVD1	Q3UQ24	2	1
OtO	A0A1B0GVG4	A0A140LIT1	1	1
OtO	A0A1B0GVG6	G3UW99	1	1
OtO	A0A1B0GVH4	A0A286YDY8	579	1
OtO	A0A1B0GVH6	A0A140LJ24	1	1
OtO	A0A1B0GVH7	Q149I8	1	1
OtO	A0A1B0GVK7	J3QNP9	1	1
OtO	A0A1B0GVM6	Q9DAE7	10	1
OtO	A0A1B0GVN3	A0A140LIP3	1	1
OtO	A0A1B0GVQ0	A0A1B0GSZ0	1	1
OtO	A0A1B0GVQ3	A0A1B0GSX1	1	1
OtO	A0A1B0GVS7	B2RVL9	1	1
OtO	A0A1B0GVT2	A0A1B0GRQ0	1	1
OtO	A0A1B0GVV1	E9Q2Z6	1	1
OtO	A0A1B0GVX0	A0A0J9YTU8	1	1
OtO	A0A1B0GVY2	Q8BUR5	1	1
OtO	A0A1B0GVY4	Q3V2G4	1	1
OtO	A0A1B0GVZ2	J3QMB3	1	1
OtO	A0A1B0GVZ9	Q9D4Y8	1	1
OtO	A0A1B0GW15	A0A286YCQ8	1	1
OtO	A0A1B0GW35	B9EK06	1	1
OtO	A0A1B0GW54	A0A1B0GST8	1	1
OtO	A0A1B0GW64	Q3TS39	2	1
OtO	A0A1B0GWB2	A0A140LJJ2	1	1
OtO	A0A1B0GWG4	A0A1B0GSN8	1	1
OtO	A0A1B0GX68	A0A0A6YYE2	1	1
OtO	A0A1W2PP97	A0A1L1STL9	1	1
OtO	A0A1W2PPF3	Q7TNE6	1	1
OtO	A0A1W2PPG7	B2RVA4	17768	1
OtO	A0A1W2PQ72	Q3UDN3	1	1
OtO	A0A1W2PQ73	A0A140LIR9	1	1
OtO	A0A1W2PQU2	A0A1W2P7I0	1	1
OtO	A0A1W2PR48	A0A1W2P7S4	1	1
OtO	A0A1W2PR82	A0A286YDK6	1	1
OtO	A0A1W2PRP0	J3QP53	1	1
OtO	A0A1W2PS18	Q8CES1	1128	1
OtO	A0A286YEU6	Q8VFY0	10	1
OtO	A0A286YF18	A0A1Y7VJ29	1	1
OtO	A0A286YF58	A0A1Y7VLQ2	1	1
OtO	A0A286YFK9	A0A1L1SR87	1	1
OtO	A0A2R8Y4L6	A0A2I3BPX0	5	1
OtO	A0A2R8Y4M2	A0A0G2JFF0	1	1
OtO	A0A2R8Y556	A0A2I3BR05	1	1
OtO	A0A2R8Y7D0	A0A1B0GRQ3	1	1
OtO	A0A2R8Y7Y5	J3QMQ6	2	1
OtO	A0A2R8YED5	A0A286YDM5	6	1
OtO	A0A2R8YEH3	Q8VFS3	6	1
OtO	A0A494BZU2	A0A494B999	1	1
OtO	A0A494BZU4	E9PWY5	1	1
OtO	A0A494C0I6	A0A494B9I6	1	1
OtO	A0A576	A0A075B5I2	1	1
OtO	A0A5F9ZHS7	A0A5F8MPM5	17	1
OtO	A0A669KB60	A0A668KLB6	1	1
OtO	A0A6I8PU40	A0A6I8MX38	1	1
OtO	A0A7P0TBJ1	A0A804C8T0	1	1
OtO	A0A8I5KY20	Q5SUE3	1	1
OtO	A0A8V8TPW1	A0A8V5KY98	1	1
OtO	A0AUZ9	Q5DTI6	1	1
OtO	A0AV02	Q8VI23	1	1
OtO	A0AV96	Q91WT8	1	1
OtO	A0AVF1	Q8BS45	1	1
OtO	A0AVI2	P0DM40	1	1
OtO	A0AVI4	Q8K304	1	1
OtO	A0AVK6	Q58FA4	1	1
OtO	A0AVT1	Q8C7R4	1	1
OtO	A0FGR8	Q3TZZ7	1	1
OtO	A0FGR9	Q5DTI8	1	1
OtO	A0JD36	Q5R1A3	7	1
OtO	A0JD37	A0A075B661	1	1
OtO	A0JLT2	Q8C1S0	1	1
OtO	A0JNW5	A2RSJ4	1	1
OtO	A0MZ66	Q8K2Q9	1	1
OtO	A0PG75	J3QM92	1	1
OtO	A0PJK1	Q5SWY8	1	1
OtO	A0PJW6	Q9CQE2	1	1
OtO	A0PJW8	Q9D757	1	1
OtO	A0PJX0	Q9D9N5	1	1
OtO	A0PJX2	A2ACG1	1	1
OtO	A0PJX4	Q3UPR0	1	1
OtO	A0PJX8	Q8R115	1	1
OtO	A0PJY2	Q0VDQ9	1	1
OtO	A0PJZ3	Q810K9	1	1
OtO	A0PK00	Q3TA38	1	1
OtO	A0PK05	Q8C3K5	1	1
OtO	A0PK11	B2RVW2	1	1
OtO	A1A4G5	A0A1B0GSK3	1	1
OtO	A1A4S6	Q6Y5D8	1	1
OtO	A1A4V9	Q6NZQ0	1	1
OtO	A1A519	Q66LM6	1	1
OtO	A1A5B4	P86044	2	1
OtO	A1A5C7	Q3UHH2	1	1
OtO	A1A5D9	Q8CHW5	1	1
OtO	A1E959	A1E960	1	1
OtO	A1IGU5	A1IGU4	1	1
OtO	A1KXE4	Q80XQ8	1	1
OtO	A1L020	G3UYU0	1	1
OtO	A1L0T0	Q8BU33	1	1
OtO	A1L157	Q9D1D1	1	1
OtO	A1L167	A0PJN4	1	1
OtO	A1L168	A0A571BEE7	1	1
OtO	A1L170	J3QNH8	1	1
OtO	A1L188	A2AMZ4	1	1
OtO	A1L190	B5KM66	1	1
OtO	A1L1A6	B2RTN2	1	1
OtO	A1L390	Q4VAC9	1	1
OtO	A1L3X0	Q9D2Y9	1	1
OtO	A1L453	Q3UKY7	6	1
OtO	A1L4H1	Q8BV57	1	1
OtO	A1L4K1	Q8BZ52	1	1
OtO	A1L4L8	Q08EJ0	1	1
OtO	A1X283	A2AAY5	1	1
OtO	A1XBS5	Q8BP22	1	1
OtO	A1YPR0	Q8VCZ7	1	1
OtO	A1Z1Q3	Q3UYG8	1	1
OtO	A2A288	Q8BIY3	5	1
OtO	A2A2V5	Q8CD78	1	1
OtO	A2A2Y4	Q8BHD4	1	1
OtO	A2A368	Q9CWV4	17	1
OtO	A2A3K4	Q6NZK8	1	1
OtO	A2A3L6	Q8BYG0	1	1
OtO	A2AJT9	A2AG58	1	1
OtO	A2CJ06	A2CI98	1	1
OtO	A2IDD5	D3Z5T1	1	1
OtO	A2PYH4	D3Z4R1	1	1
OtO	A2RRH5	Q8C5V5	1	1
OtO	A2RRL7	Q08EA8	1	1
OtO	A2RRP1	E9Q411	1	1
OtO	A2RTX5	Q8BLY2	1	1
OtO	A2RTY3	Q5QNV8	1	1
OtO	A2RU14	Q9CQ44	1	1
OtO	A2RU30	Q3U132	1	1
OtO	A2RU48	Q8BQM7	1	1
OtO	A2RU49	Q5U5V2	1	1
OtO	A2RU54	P43687	1	1
OtO	A2RU67	Q8BYI8	1	1
OtO	A2RUB1	A2AG06	1	1
OtO	A2RUB6	Q6NS45	1	1
OtO	A2RUC4	A2RSX7	1	1
OtO	A2RUH7	Q5FW53	1	1
OtO	A2RUS2	A2RT67	1	1
OtO	A2RUT3	Q9DA04	49	1
OtO	A2VCK2	J3KML0	1	1
OtO	A2VDF0	Q8R2K1	1	1
OtO	A2VDJ0	Q3U3D7	1	1
OtO	A2VEC9	Q8CG65	1	1
OtO	A3KMH1	Q8CC88	1	1
OtO	A3KN83	Q689Z5	1	1
OtO	A4D0T7	F2Z3Y9	1	1
OtO	A4D0V7	B2RX70	1	1
OtO	A4D126	Q5RJG7	1	1
OtO	A4D161	Q8C790	1	1
OtO	A4D1B5	Q3TCV3	1	1
OtO	A4D1E1	A0A0G2JGH6	1	1
OtO	A4D1E9	Q8K013	1	1
OtO	A4D1F6	Q8C0R9	1	1
OtO	A4D1P6	Q7TMQ7	1	1
OtO	A4D1S0	Q3UM83	1	1
OtO	A4D1S5	P35294	1	1
OtO	A4D1T9	Q9DAA4	1	1
OtO	A4D1U4	Q3UHG7	1	1
OtO	A4D1Z8	Q9D1U0	1	1
OtO	A4D263	Q5NC83	1	1
OtO	A4D2B0	Q8BWY4	1	1
OtO	A4D2P6	Q0QWG9	1	1
OtO	A4FU01	Q3V1L6	1	1
OtO	A4FU49	Q7TSG5	1	1
OtO	A4FU69	A0JP43	1	1
OtO	A4GXA9	Q56A04	1	1
OtO	A4IF30	Q8BZK4	1	1
OtO	A4QMS7	Q9DAR0	6	1
OtO	A4UGR9	Q4U4S6	1	1
OtO	A5D6W6	Q91V79	1	1
OtO	A5D8V6	Q8R105	1	1
OtO	A5D8V7	Q8BSN3	1	1
OtO	A5D8W1	Q8BH53	1	1
OtO	A5LHX3	Q8BG41	1	1
OtO	A5PKW4	Q5DTT2	1	1
OtO	A5PL33	Q6NXZ1	1	1
OtO	A5PLK6	H3BL40	1	1
OtO	A5PLL1	Q3UUF8	1	1
OtO	A5PLL7	Q99LQ7	1	1
OtO	A5PLN7	Q8CFV2	2	1
OtO	A5PLN9	Q3TIR1	1	1
OtO	A5YKK6	Q6ZQ08	1	1
OtO	A5YM72	Q6ZPS2	1	1
OtO	A6BM72	Q80T91	1	1
OtO	A6H8M9	H3BJZ2	1	1
OtO	A6H8Y1	Q571C7	1	1
OtO	A6H8Z2	Q8C627	1	1
OtO	A6NC05	Q9CWB7	13603	1
OtO	A6NC51	Q8R218	1	1
OtO	A6NC86	Q9CQD7	1	1
OtO	A6NC98	Q4QRL3	1	1
OtO	A6NCI4	Q3UVV9	1	1
OtO	A6NCJ1	A6H6Q4	1	1
OtO	A6NCL1	Q3URY2	1	1
OtO	A6NCL2	Q3URS3	1	1
OtO	A6NCL7	Q3U0L2	1	1
OtO	A6NCM1	A6H690	1	1
OtO	A6NCN8	Q3TTI8	6	1
OtO	A6NCQ9	Q8CEF8	1	1
OtO	A6NCS4	P43688	27	1
OtO	A6NCS6	Q9CYS6	1	1
OtO	A6NCV1	Q8VG45	4	1
OtO	A6ND01	Q9EQF4	1	1
OtO	A6ND36	Q5SWY7	1	1
OtO	A6ND91	Q9DCQ2	1	1
OtO	A6NDA9	Q6PFC5	1	1
OtO	A6NDB9	A2TJV2	1	1
OtO	A6NDD5	Q3USQ7	1	1
OtO	A6NDG6	Q8CHP8	1	1
OtO	A6NDL7	Q8CDZ2	1	1
OtO	A6NDL8	Q8VEU0	3	1
OtO	A6NDP7	Q08AU7	1	1
OtO	A6NDU8	Q8BR90	1	1
OtO	A6NDV4	B1AWJ5	1	1
OtO	A6NDY0	Q5XFR0	1	1
OtO	A6NE01	Q9D9R9	2816	1
OtO	A6NE02	Q9DB72	1	1
OtO	A6NE52	A0A140LHH9	2	1
OtO	A6NED2	Q8BTU7	1	1
OtO	A6NEE1	B2RPU2	1	1
OtO	A6NEH6	Q497K7	1	1
OtO	A6NEK1	Q497K5	1	1
OtO	A6NEL2	Q8BZW2	1	1
OtO	A6NEN9	Q3V2K1	1	1
OtO	A6NEQ2	Q80VF6	1	1
OtO	A6NES4	D3Z750	1	1
OtO	A6NET4	Q8VGQ6	47	1
OtO	A6NEY8	Q9D820	1	1
OtO	A6NF34	Q8BVM2	1	1
OtO	A6NF36	Q9D9C6	1	1
OtO	A6NF83	Q497P3	3	1
OtO	A6NFA0	Q80YD3	115	1
OtO	A6NFA1	B1ATG9	1	1
OtO	A6NFC5	B1AQL3	1	1
OtO	A6NFD8	Q7TS99	1	1
OtO	A6NFE2	Q9DA21	1	1
OtO	A6NFE3	Q9D581	1	1
OtO	A6NFH5	Q9DAK4	1	1
OtO	A6NFI3	Q6PGE4	1	1
OtO	A6NFK2	Q3TYR5	1	1
OtO	A6NFN3	Q8BIF2	1	1
OtO	A6NFN9	Q3UUE9	245	1
OtO	A6NFT4	J3QPZ5	101	1
OtO	A6NFU0	Q9D3R5	1	1
OtO	A6NFU8	Q9CWB5	1	1
OtO	A6NFX1	Q3T9M1	1	1
OtO	A6NFY4	Q8CB65	1	1
OtO	A6NFY7	Q3U276	1	1
OtO	A6NG13	Q9D4R2	1	1
OtO	A6NGA9	Q80W35	1	1
OtO	A6NGB7	Q8K071	1	1
OtO	A6NGB9	P0C7L0	1	1
OtO	A6NGC4	Q8VC26	7	1
OtO	A6NGE7	Q283N4	1	1
OtO	A6NGG8	Q6PAC4	1	1
OtO	A6NGH7	Q3UYG1	5	1
OtO	A6NGH8	Q9CQM6	1	1
OtO	A6NGN9	Q8HW98	1	1
OtO	A6NGQ2	Q9CWE6	1	1
OtO	A6NGR9	V9GX81	1	1
OtO	A6NGS2	Q3UNU4	1	1
OtO	A6NGY3	Q9CR34	8	1
OtO	A6NGZ8	Q3V0X1	93	1
OtO	A6NH11	Q8K0R6	1	1
OtO	A6NH21	Q5XK03	1	1
OtO	A6NH52	Q6NVH0	1	1
OtO	A6NH57	Q6P068	5	1
OtO	A6NHA9	Q8VGN6	2	1
OtO	A6NHC0	Q91VA3	1	1
OtO	A6NHL2	Q3UX10	1	1
OtO	A6NHM9	Q7TT41	1	1
OtO	A6NHN0	Q4ZJM7	1	1
OtO	A6NHQ2	Q80WS3	1	1
OtO	A6NHQ4	Q7TNS8	1	1
OtO	A6NHR9	Q6P5D8	1	1
OtO	A6NHS7	Q3UU94	2	1
OtO	A6NHT5	P42581	1	1
OtO	A6NHX0	Q8CAB8	1	1
OtO	A6NHY2	Q14DN9	1	1
OtO	A6NHZ5	Q3UJB3	1	1
OtO	A6NI15	Q9JK54	1	1
OtO	A6NI28	B2RQE8	1	1
OtO	A6NI56	Q6RUT8	1	1
OtO	A6NI61	Q9D1N4	1	1
OtO	A6NI73	D3Z7A9	13	1
OtO	A6NI79	Q3TCJ8	10154	1
OtO	A6NI87	Q9CVN6	1	1
OtO	A6NIE9	Q99MS4	20	1
OtO	A6NIH7	Q8C4B4	1	1
OtO	A6NIK2	G3XA50	1	1
OtO	A6NIM6	Q8CBB2	1	1
OtO	A6NIN4	Q9DCB3	1	1
OtO	A6NIV6	A6H6A4	1	1
OtO	A6NIX2	Q7TQJ8	1	1
OtO	A6NJ46	Q3UHX8	1	1
OtO	A6NJ69	A0A1B0GR74	1	1
OtO	A6NJ78	Q9DCL4	1	1
OtO	A6NJB7	B2RW88	1	1
OtO	A6NJG2	Q8BY98	3	1
OtO	A6NJI1	Q8VC23	1	1
OtO	A6NJI9	A0A1Y7VMI0	1	1
OtO	A6NJJ6	Q8CF25	1	1
OtO	A6NJT0	O08934	1	1
OtO	A6NJV1	Q9DAS2	1	1
OtO	A6NJW4	A0A1B0GRI5	1	1
OtO	A6NJZ3	Q8VGI8	1	1
OtO	A6NK02	Q3UWZ0	3	1
OtO	A6NK06	P54987	1	1
OtO	A6NK44	Q9D8I3	1	1
OtO	A6NK58	Q9D009	1	1
OtO	A6NK59	Q8C6Y6	1	1
OtO	A6NK89	Q8BL43	1	1
OtO	A6NK97	Q80UJ1	1	1
OtO	A6NKB5	Q5DU28	1	1
OtO	A6NKC9	Q8BI17	1	1
OtO	A6NKD9	E9Q6B2	1	1
OtO	A6NKF1	A6H687	1	1
OtO	A6NKF2	A6PWV5	1	1
OtO	A6NKF7	Q3TYP4	1	1
OtO	A6NKG5	Q7M732	7	1
OtO	A6NKL6	J3QK46	1	1
OtO	A6NKN8	Q6W8Q3	1	1
OtO	A6NKP2	A0A140LI11	1	1
OtO	A6NKW6	Q9D1Y9	1	1
OtO	A6NL08	Q7TRI0	1	1
OtO	A6NL26	Q8VFX2	8	1
OtO	A6NL88	Q8C3Q5	1	1
OtO	A6NLC5	Q6GQU0	1	1
OtO	A6NLE4	Q9DAL0	1	1
OtO	A6NLP5	Q8VBW8	1	1
OtO	A6NLU5	Q9JME9	1	1
OtO	A6NLX4	Q9D2F0	1	1
OtO	A6NM28	Q62396	64	1
OtO	A6NM36	Q3UV48	1	1
OtO	A6NMA1	Q3UHV4	1	1
OtO	A6NMB9	J3QK54	1	1
OtO	A6NMD0	Q8BR26	1	1
OtO	A6NMK8	Q6GQV1	1	1
OtO	A6NML5	Q8C6V3	1	1
OtO	A6NMN3	E9PXT9	8	1
OtO	A6NMT0	P52950	1	1
OtO	A6NMX2	Q3UTA9	58	1
OtO	A6NMZ2	Q8C9X1	1	1
OtO	A6NMZ7	Q8C6K9	1	1
OtO	A6NN90	Q9DAQ4	1	1
OtO	A6NN92	Q9CX92	1	1
OtO	A6NNA2	Q80WV7	1	1
OtO	A6NNA5	Q8BYH0	1	1
OtO	A6NNB3	O88728	1	1
OtO	A6NNE9	Q8CBH7	1	1
OtO	A6NNL5	Q0VG49	1	1
OtO	A6NNM8	A4Q9F6	1	1
OtO	A6NNN8	Q5HZH7	1	1
OtO	A6NNP5	Q8BXX9	1	1
OtO	A6NNS2	Q8CHS7	1	1
OtO	A6NNT2	E9QMW4	1	1
OtO	A6NNW6	Q8C042	1	1
OtO	A6NNX1	Q3KNY5	436	1
OtO	A6NNY8	Q8CEG8	1	1
OtO	A6NP61	C3VD30	3	1
OtO	A6PVC2	A4Q9F1	13	1
OtO	A6PVL3	Q307W7	1	1
OtO	A6PVS8	Q14DL3	1	1
OtO	A6QL63	Q6GQW0	1	1
OtO	A6XGL0	F6W8I0	1	1
OtO	A7E2U8	Q3U1D9	1	1
OtO	A7E2V4	Q3UHH1	1	1
OtO	A7E2Y1	A2AQP0	1	1
OtO	A7KAX9	Q811P8	1	1
OtO	A7MBM2	Q8CIP5	1	1
OtO	A7MCY6	A2A9T0	1	1
OtO	A7MD48	Q8BKA3	1	1
OtO	A7XYQ1	Q0P5V2	1	1
OtO	A8K0R7	E9PUU5	1	1
OtO	A8K4G0	Q3U497	1	1
OtO	A8K5M9	Q8CE97	1	1
OtO	A8K7I4	Q9D7Z6	1	1
OtO	A8K830	F8VPY8	1	1
OtO	A8K855	Q8VDY4	1	1
OtO	A8K8P3	Q3UZY0	1	1
OtO	A8K979	Q5BKS4	1	1
OtO	A8MPS7	Q14BV6	1	1
OtO	A8MPX8	Q8BVT6	1	1
OtO	A8MPY1	B2RXA8	1	1
OtO	A8MQ03	Q9D1E4	1	1
OtO	A8MQ27	Q0MW30	1	1
OtO	A8MSI8	Q3UN90	1	1
OtO	A8MT33	Q5D525	1	1
OtO	A8MT69	Q8C4X1	1	1
OtO	A8MT70	Q0P5X5	1	1
OtO	A8MTA8	A2AIP0	1	1
OtO	A8MTB9	Q9D871	1	1
OtO	A8MTI9	A0A0N4SVQ0	1	1
OtO	A8MTJ3	Q3V3I2	1	1
OtO	A8MTL0	Q9DAL7	1	1
OtO	A8MTL3	D3Z423	1	1
OtO	A8MTQ0	Q5TIS6	2	1
OtO	A8MTT3	Q8BTE5	1	1
OtO	A8MTZ0	J3QMK2	2	1
OtO	A8MTZ7	Q80W69	1	1
OtO	A8MU46	Q99LM3	1	1
OtO	A8MU93	Q8BGJ3	1	1
OtO	A8MUP6	M0QWL6	1	1
OtO	A8MUX0	A2A5X5	1	1
OtO	A8MV23	E9Q6A2	1	1
OtO	A8MV24	Q9DAQ5	1	1
OtO	A8MV65	P85442	1	1
OtO	A8MV81	Q76I25	1	1
OtO	A8MVM7	Q3TNU4	1	1
OtO	A8MVS5	Q75VT8	1	1
OtO	A8MVW0	A2A699	1	1
OtO	A8MVW5	Q4VAH7	1	1
OtO	A8MVX0	Q8BW86	1	1
OtO	A8MVZ5	Q9JK39	1	1
OtO	A8MW92	Q8CCJ9	1	1
OtO	A8MW99	Q8BRM6	1	1
OtO	A8MWE9	Q8C9R9	242	1
OtO	A8MWK0	Q0VAX3	39	1
OtO	A8MWY0	Q3UZV7	1	1
OtO	A8MX34	A2A5X4	1	1
OtO	A8MXD5	Q50H32	1	1
OtO	A8MXE2	A0A1L1SR01	1	1
OtO	A8MXK1	Q9D806	1	1
OtO	A8MXQ7	Q3TYL0	1	1
OtO	A8MXV4	P11930	1	1
OtO	A8MY62	S4R213	1	1
OtO	A8MYB1	Q80X59	1	1
OtO	A8MYJ7	Q8C0Q3	1	1
OtO	A8MYP8	Q5M8M2	1	1
OtO	A8MYU2	O54982	1	1
OtO	A8MYV0	Q9D1B8	1	1
OtO	A8MYZ0	A0A1W2P7H6	1	1
OtO	A8MYZ6	Q70KY4	1	1
OtO	A8MZ26	Q9DAM2	1	1
OtO	A8MZ97	Q810S2	1	1
OtO	A8MZF0	Q8C494	8	1
OtO	A8MZG2	Q8BT88	1	1
OtO	A8MZH6	Q925U0	227	1
OtO	A8TX70	A6H584	1	1
OtO	A9QM74	C0LLJ0	1	1
OtO	A9UHW6	Q3UBZ5	1	1
OtO	A9YTQ3	Q3U1U7	6	1
OtO	B0I1T2	Q5SUA5	1	1
OtO	B0L3A2	Q2QKR2	7	1
OtO	B0YJ81	Q9QY80	1	1
OtO	B1AJZ9	A6PWD2	1	1
OtO	B1AK53	Q9ET47	1	1
OtO	B1AKI9	A2ATD1	1	1
OtO	B1AL88	Q8CCS2	1	1
OtO	B1ANS9	Q9D565	1	1
OtO	B1ATL7	A2AFE9	1	1
OtO	B2RN74	Q8VFT6	1	1
OtO	B2RTY4	Q8C170	1	1
OtO	B2RUY7	Q505H4	1	1
OtO	B2RUZ4	P0C8K7	1	1
OtO	B2RV13	Q9DAN9	1	1
OtO	B2RXF0	B9EJI9	1	1
OtO	B2RXF5	Q811H0	1	1
OtO	B2RXH4	A0A0A6YY25	1	1
OtO	B3GLJ2	B3GLJ3	1	1
OtO	B3KS81	A0A3Q4EGK1	1	1
OtO	B3SHH9	Q9D563	1	1
OtO	B4DJY2	D3Z1U7	1	1
OtO	B4DS77	Q9CZN4	1	1
OtO	B4DU55	Q8BI99	6	1
OtO	B4E2M5	J3QNN4	1	1
OtO	B6A8C7	B6A8R8	2	1
